id,proba,label
15740,0.06728126108646393,0
38794,0.8049314618110657,1
60792,0.11223041266202927,0
71824,0.07147276401519775,0
4796,0.21867071092128754,0
75310,0.21081359684467316,0
63425,0.6774241924285889,1
72360,0.6213088631629944,1
17203,0.24972885847091675,0
76803,0.34752899408340454,0
96013,0.5733972191810608,1
78093,0.603418231010437,1
8179,0.6756322383880615,1
60425,0.6029199957847595,1
68439,0.38906973600387573,0
93602,0.5677303671836853,1
30941,0.22322450578212738,0
13782,0.5109685659408569,1
38902,0.08481280505657196,0
42698,0.4499185085296631,0
71840,0.15559108555316925,0
24890,0.26382020115852356,0
74863,0.2098325788974762,0
9257,0.13730938732624054,0
50921,0.09741427004337311,0
3218,0.06261598318815231,0
20396,0.2749437093734741,0
74895,0.29804766178131104,0
32489,0.5126606822013855,1
2937,0.288602352142334,0
51379,0.23569053411483765,0
54701,0.4820437729358673,0
32198,0.9415287971496582,1
86423,0.4290180802345276,0
52809,0.6978284120559692,1
60158,0.11865495890378952,0
60589,0.4068619906902313,0
43186,0.19453974068164825,0
50498,0.27016404271125793,0
21658,0.34782668948173523,0
96371,0.1598319411277771,0
49873,0.40066635608673096,0
6738,0.12426590174436569,0
19870,0.2110615372657776,0
59604,0.30725958943367004,0
49306,0.6516610980033875,1
8679,0.24802009761333466,0
10536,0.13917036354541779,0
34571,0.04783126711845398,0
40596,0.8605296015739441,1
8245,0.4339703321456909,0
4567,0.1949407458305359,0
60837,0.6269781589508057,1
4851,0.19620218873023987,0
59482,0.11516164988279343,0
74308,0.3850903809070587,0
12945,0.2095298022031784,0
86302,0.6124335527420044,1
70341,0.058864984661340714,0
42609,0.1275683045387268,0
73964,0.0812884122133255,0
59120,0.29909831285476685,0
24560,0.34052324295043945,0
67209,0.6952639222145081,1
64019,0.43362653255462646,0
8612,0.12966790795326233,0
43925,0.09314889460802078,0
49713,0.06612329185009003,0
28069,0.13751454651355743,0
78259,0.15071000158786774,0
60278,0.31585758924484253,0
62038,0.3215251863002777,0
60534,0.6722403764724731,1
79160,0.541767418384552,1
17094,0.145637646317482,0
32698,0.0795232355594635,0
38601,0.18045733869075775,0
49580,0.7940196394920349,1
52804,0.5394801497459412,1
32904,0.32680952548980713,0
12804,0.4124401807785034,0
38125,0.6806375980377197,1
28164,0.15750592947006226,0
93756,0.6202337741851807,1
27103,0.17427629232406616,0
31482,0.27730435132980347,0
68759,0.5016006231307983,1
69743,0.08649429678916931,0
36047,0.09324044734239578,0
52179,0.37341001629829407,0
18953,0.22467462718486786,0
8673,0.19453100860118866,0
36927,0.3574494421482086,0
72398,0.8724799752235413,1
86259,0.25579404830932617,0
3742,0.48224934935569763,0
23765,0.7760314345359802,1
35079,0.2816898822784424,0
70394,0.9054611921310425,1
30519,0.5795711278915405,1
69514,0.24675306677818298,0
41082,0.15019491314888,0
51389,0.12742865085601807,0
58317,0.4845372140407562,0
38569,0.22892647981643677,0
34568,0.5309085845947266,1
79132,0.6070031523704529,1
76019,0.34552475810050964,0
67015,0.3172566890716553,0
34218,0.13774752616882324,0
48016,0.7663898468017578,1
29348,0.48593762516975403,0
89701,0.6274139285087585,1
25896,0.18826492130756378,0
68457,0.33700138330459595,0
3485,0.15322785079479218,0
36752,0.8783981800079346,1
51670,0.13806051015853882,0
45367,0.25925853848457336,0
30894,0.43955424427986145,0
53021,0.4990748167037964,0
54738,0.40194007754325867,0
41627,0.6007015109062195,1
21654,0.5325832366943359,1
32149,0.3620639741420746,0
57846,0.35687220096588135,0
68510,0.18176479637622833,0
29035,0.6507775187492371,1
76598,0.16851435601711273,0
78263,0.5176607966423035,1
56243,0.20034584403038025,0
63582,0.9044074416160583,1
60182,0.1129978820681572,0
67518,0.16327591240406036,0
34762,0.2536885142326355,0
58412,0.11710124462842941,0
36104,0.6324944496154785,1
61759,0.10277097672224045,0
47026,0.4115506708621979,0
79142,0.27207446098327637,0
51368,0.3403392434120178,0
15392,0.26194435358047485,0
86930,0.29293709993362427,0
28364,0.28092285990715027,0
96451,0.4036419987678528,0
91570,0.06821974366903305,0
17340,0.13802622258663177,0
1762,0.13979582488536835,0
30915,0.16244851052761078,0
92864,0.08400137722492218,0
92108,0.33713528513908386,0
96057,0.3241053521633148,0
27096,0.32504066824913025,0
46802,0.207490012049675,0
23879,0.15871624648571014,0
4687,0.3795601427555084,0
82574,0.518794596195221,1
86320,0.44722461700439453,0
74365,0.5683687925338745,1
49127,0.06922715902328491,0
70653,0.2091212123632431,0
4638,0.18944571912288666,0
98310,0.12369631975889206,0
37824,0.5653188824653625,1
1562,0.18100908398628235,0
15324,0.20570844411849976,0
8697,0.19204425811767578,0
85796,0.7145474553108215,1
95203,0.6446057558059692,1
75014,0.13395780324935913,0
69875,0.06584244221448898,0
6453,0.23878875374794006,0
95213,0.7749925851821899,1
8269,0.51363205909729,1
25641,0.2299884557723999,0
54982,0.2629539668560028,0
32809,0.3908827304840088,0
72481,0.3016909658908844,0
2567,0.35685306787490845,0
24517,0.30417829751968384,0
81239,0.39124712347984314,0
91625,0.913483738899231,1
29637,0.741078794002533,1
90451,0.08249708265066147,0
12493,0.3910468518733978,0
48629,0.023350268602371216,0
46035,0.5550933480262756,1
58437,0.7135331630706787,1
91487,0.1928127557039261,0
98015,0.15082162618637085,0
31672,0.16258741915225983,0
63951,0.32155123353004456,0
54721,0.3024188280105591,0
16735,0.13661783933639526,0
29071,0.45885950326919556,0
71543,0.05713537335395813,0
38579,0.6445611715316772,1
81439,0.6368780732154846,1
10746,0.4742696285247803,0
28053,0.9510294795036316,1
20148,0.024462750181555748,0
3985,0.6796447038650513,1
47593,0.4970446527004242,0
75492,0.1531272530555725,0
37496,0.6876280307769775,1
29716,0.07336799800395966,0
71983,0.11335032433271408,0
19284,0.10310244560241699,0
97401,0.20685432851314545,0
52798,0.3629814088344574,0
5819,0.25843706727027893,0
54236,0.5402735471725464,1
78023,0.21690355241298676,0
12630,0.1696912795305252,0
78169,0.2847287654876709,0
38097,0.14549173414707184,0
51926,0.11875546723604202,0
67490,0.908481240272522,1
42895,0.11865497380495071,0
75084,0.5427297949790955,1
18654,0.27341872453689575,0
35627,0.25945213437080383,0
12765,0.12701070308685303,0
47280,0.5506740808486938,1
61748,0.10588246583938599,0
19682,0.04928359389305115,0
53196,0.3773408532142639,0
30624,0.47107094526290894,0
8129,0.2870248556137085,0
74619,0.548760175704956,1
20198,0.19405291974544525,0
95876,0.1453995555639267,0
96753,0.17812815308570862,0
36792,0.06609608978033066,0
12638,0.5948668122291565,1
7284,0.2661430835723877,0
95421,0.10631132870912552,0
6594,0.10889415442943573,0
45913,0.14239606261253357,0
9174,0.7596507668495178,1
54968,0.4056989848613739,0
42530,0.3075149953365326,0
64370,0.09167519211769104,0
42867,0.3706361651420593,0
3612,0.6086813807487488,1
27805,0.336581289768219,0
14896,0.29395365715026855,0
14579,0.08841606229543686,0
9237,0.23274248838424683,0
30495,0.41115713119506836,0
25316,0.21622319519519806,0
20836,0.2875075340270996,0
89371,0.20887812972068787,0
31587,0.7113922834396362,1
41738,0.28813210129737854,0
73612,0.12084722518920898,0
95027,0.25409331917762756,0
60857,0.2081998884677887,0
6432,0.1867789924144745,0
40586,0.5002794861793518,1
96408,0.23069611191749573,0
8769,0.3042294383049011,0
32657,0.12014201283454895,0
93045,0.6783226132392883,1
62754,0.9504843354225159,1
79625,0.18493911623954773,0
83124,0.03457007557153702,0
83567,0.40165746212005615,0
43627,0.676151692867279,1
65891,0.1559503674507141,0
14890,0.15152710676193237,0
36271,0.0808219313621521,0
67324,0.3942933678627014,0
71250,0.3117336630821228,0
84903,0.1655144840478897,0
60435,0.15289348363876343,0
90187,0.2702673375606537,0
98315,0.28869539499282837,0
73129,0.31734293699264526,0
93810,0.9720306396484375,1
7425,0.28641101717948914,0
80634,0.11334510892629623,0
20958,0.7894627451896667,1
